0,0,0,0,0,0,0,0,0,0,0,0
0.607,0.466,0.187,0.033,0,0,0,0,0,0,0,0
0.271,0.374,0.414,0.202,0.039,0,0,0,0,0,0,0
0.033,0.099,0.303,0.405,0.212,0.042,0,0,0,0,0,0
0,0,0.078,0.282,0.402,0.218,0.044,0,0,0,0,0
0,0,0,0.070,0.272,0.401,0.222,0.046,0,0,0,0
0,0,0,0,0.066,0.266,0.400,0.225,0.047,0,0,0
0,0,0,0,0,0.064,0.262,0.400,0.227,0.048,0,0
0,0,0,0,0,0,0.063,0.259,0.400,0.229,0.048,0
0,0,0,0,0,0,0,0.061,0.257,0.400,0.230,0.049
0,0,0,0,0,0,0,0,0.060,0.255,0.399,0.231
0,0,0,0,0,0,0,0,0,0.060,0.254,0.399
0,0,0,0,0,0,0,0,0,0,0.059,0.253
